YEAR,STATE DESCRIPTION,STATE _CODE_x,NAICS_CODE_x,INDUSTRY,ENTERPRISE_EMPLOYMENT_SIZE_x,NUMBER_OF_FILMS_SMALL,NUMBER_OF_ESTABLISHMENTS_SMALL,EMPLOYMENT_SMALL,ANNUAL_PAYROLL _SMALL,SALARY_EMP_SMALL,STATE _CODE_y,NAICS_CODE_y,ENTERPRISE_EMPLOYMENT_SIZE_y,NUMBER_OF_FILMS_LARGE,NUMBER_OF_ESTABLISHMENTS_LARGE,EMPLOYMENT_LARGE,ANNUAL_PAYROLL _LARGE,SALARY_EMP_LARGE
2015,Oklahoma,OK,52,Finance and insurance,08:  <500,3781,4710,29382,1464503000.0,49843.54367,OK,52,09:  500+,201.0,2044.0,29512.0,2038941000.0,69088.54025
2015,Oklahoma,OK,52,Finance and insurance,08:  <500,3781,4710,29382,1464503000.0,49843.54367,OK,52,09:  500+,201.0,2044.0,29512.0,2038941000.0,69088.54025
2015,Oklahoma,OK,52,Finance and insurance,08:  <500,3781,4710,29382,1464503000.0,49843.54367,OK,52,09:  500+,201.0,2044.0,29512.0,2038941000.0,69088.54025
2015,Oklahoma,OK,53,Real estate and rental and leasing,08:  <500,3296,3492,14322,546423000.0,38152.70214,OK,53,09:  500+,120.0,678.0,9031.0,462429000.0,51204.6285
2015,Oklahoma,OK,53,Real estate and rental and leasing,08:  <500,3296,3492,14322,546423000.0,38152.70214,OK,53,09:  500+,120.0,678.0,9031.0,462429000.0,51204.6285
2015,Oklahoma,OK,53,Real estate and rental and leasing,08:  <500,3296,3492,14322,546423000.0,38152.70214,OK,53,09:  500+,120.0,678.0,9031.0,462429000.0,51204.6285
2015,Oklahoma,OK,53,Real estate and rental and leasing,08:  <500,3296,3492,14322,546423000.0,38152.70214,OK,53,09:  500+,120.0,678.0,9031.0,462429000.0,51204.6285
2015,Oklahoma,OK,54,"Professional, scientific, and technical services",08:  <500,8875,9162,50639,2791527000.0,55126.02934,OK,54,09:  500+,199.0,632.0,20249.0,1522263000.0,75177.19394
2015,Oklahoma,OK,54,"Professional, scientific, and technical services",08:  <500,8875,9162,50639,2791527000.0,55126.02934,OK,54,09:  500+,199.0,632.0,20249.0,1522263000.0,75177.19394
2015,Oklahoma,OK,54,"Professional, scientific, and technical services",08:  <500,8875,9162,50639,2791527000.0,55126.02934,OK,54,09:  500+,199.0,632.0,20249.0,1522263000.0,75177.19394
2015,Oklahoma,OK,54,"Professional, scientific, and technical services",08:  <500,8875,9162,50639,2791527000.0,55126.02934,OK,54,09:  500+,199.0,632.0,20249.0,1522263000.0,75177.19394
2015,Oklahoma,OK,55,Management of companies and enterprises,08:  <500,272,284,5114,384032000.0,75094.25108,OK,55,09:  500+,181.0,331.0,32594.0,3139543000.0,96322.72811
2015,Oklahoma,OK,55,Management of companies and enterprises,08:  <500,272,284,5114,384032000.0,75094.25108,OK,55,09:  500+,181.0,331.0,32594.0,3139543000.0,96322.72811
2015,Oklahoma,OK,55,Management of companies and enterprises,08:  <500,272,284,5114,384032000.0,75094.25108,OK,55,09:  500+,181.0,331.0,32594.0,3139543000.0,96322.72811
2015,Oklahoma,OK,55,Management of companies and enterprises,08:  <500,272,284,5114,384032000.0,75094.25108,OK,55,09:  500+,181.0,331.0,32594.0,3139543000.0,96322.72811
2015,Oklahoma,OK,56,Administrative and support and waste management and remediation services,08:  <500,3740,3832,41968,1356492000.0,32322.0549,OK,56,09:  500+,232.0,665.0,61756.0,2422004000.0,39218.9261
2015,Oklahoma,OK,56,Administrative and support and waste management and remediation services,08:  <500,3740,3832,41968,1356492000.0,32322.0549,OK,56,09:  500+,232.0,665.0,61756.0,2422004000.0,39218.9261
2015,Oklahoma,OK,56,Administrative and support and waste management and remediation services,08:  <500,3740,3832,41968,1356492000.0,32322.0549,OK,56,09:  500+,232.0,665.0,61756.0,2422004000.0,39218.9261
2015,Oklahoma,OK,56,Administrative and support and waste management and remediation services,08:  <500,3740,3832,41968,1356492000.0,32322.0549,OK,56,09:  500+,232.0,665.0,61756.0,2422004000.0,39218.9261
2015,Oklahoma,OK,61,Educational services,08:  <500,669,683,11674,319103000.0,27334.50403,OK,61,09:  500+,39.0,72.0,9777.0,284261000.0,29074.460469999998
2015,Oklahoma,OK,61,Educational services,08:  <500,669,683,11674,319103000.0,27334.50403,OK,61,09:  500+,39.0,72.0,9777.0,284261000.0,29074.460469999998
2015,Oklahoma,OK,61,Educational services,08:  <500,669,683,11674,319103000.0,27334.50403,OK,61,09:  500+,39.0,72.0,9777.0,284261000.0,29074.460469999998
2015,Oklahoma,OK,61,Educational services,08:  <500,669,683,11674,319103000.0,27334.50403,OK,61,09:  500+,39.0,72.0,9777.0,284261000.0,29074.460469999998
2015,Oklahoma,OK,62,Health care and social assistance,08:  <500,8237,9254,112344,4041249000.0,35972.094639999996,OK,62,09:  500+,173.0,1671.0,102028.0,5134388000.0,50323.32301
2015,Oklahoma,OK,62,Health care and social assistance,08:  <500,8237,9254,112344,4041249000.0,35972.094639999996,OK,62,09:  500+,173.0,1671.0,102028.0,5134388000.0,50323.32301
2015,Oklahoma,OK,62,Health care and social assistance,08:  <500,8237,9254,112344,4041249000.0,35972.094639999996,OK,62,09:  500+,173.0,1671.0,102028.0,5134388000.0,50323.32301
2015,Oklahoma,OK,62,Health care and social assistance,08:  <500,8237,9254,112344,4041249000.0,35972.094639999996,OK,62,09:  500+,173.0,1671.0,102028.0,5134388000.0,50323.32301
2015,Oklahoma,OK,71,"Arts, entertainment, and recreation",08:  <500,1006,1044,16542,501196000.0,30298.39197,OK,71,09:  500+,25.0,83.0,11952.0,397033000.0,33218.95917
2015,Oklahoma,OK,72,Accommodation and food services,08:  <500,5291,6075,88925,1263129000.0,14204.4307,OK,72,09:  500+,172.0,1706.0,59751.0,967170000.0,16186.6747
2015,Oklahoma,OK,72,Accommodation and food services,08:  <500,5291,6075,88925,1263129000.0,14204.4307,OK,72,09:  500+,172.0,1706.0,59751.0,967170000.0,16186.6747
2015,Oklahoma,OK,72,Accommodation and food services,08:  <500,5291,6075,88925,1263129000.0,14204.4307,OK,72,09:  500+,172.0,1706.0,59751.0,967170000.0,16186.6747
2015,Oklahoma,OK,72,Accommodation and food services,08:  <500,5291,6075,88925,1263129000.0,14204.4307,OK,72,09:  500+,172.0,1706.0,59751.0,967170000.0,16186.6747
2015,Oklahoma,OK,81,Other services (except public administration),08:  <500,8286,8626,57173,1420536000.0,24846.27359,OK,81,09:  500+,95.0,333.0,5360.0,188239000.0,35119.21642
2015,Oklahoma,OK,81,Other services (except public administration),08:  <500,8286,8626,57173,1420536000.0,24846.27359,OK,81,09:  500+,95.0,333.0,5360.0,188239000.0,35119.21642
2015,Oklahoma,OK,81,Other services (except public administration),08:  <500,8286,8626,57173,1420536000.0,24846.27359,OK,81,09:  500+,95.0,333.0,5360.0,188239000.0,35119.21642
2015,Oklahoma,OK,81,Other services (except public administration),08:  <500,8286,8626,57173,1420536000.0,24846.27359,OK,81,09:  500+,95.0,333.0,5360.0,188239000.0,35119.21642
2015,Oklahoma,OK,99,Industries not classified,08:  <500,142,142,191,3021000.0,15816.75393,,,,,,,,
2015,Oklahoma,OK,--,Total,08:  <500,70947,77046,712797,26690703000.0,37445.02713,OK,--,09:  500+,2247.0,16047.0,658191.0,32433917000.0,49277.363260000006
2015,Oklahoma,OK,--,Total,08:  <500,70947,77046,712797,26690703000.0,37445.02713,OK,--,09:  500+,2247.0,16047.0,658191.0,32433917000.0,49277.363260000006
2015,Oklahoma,OK,--,Total,08:  <500,70947,77046,712797,26690703000.0,37445.02713,OK,--,09:  500+,2247.0,16047.0,658191.0,32433917000.0,49277.363260000006
2015,Oklahoma,OK,--,Total,08:  <500,70947,77046,712797,26690703000.0,37445.02713,OK,--,09:  500+,2247.0,16047.0,658191.0,32433917000.0,49277.363260000006
2015,Oklahoma,OK,31-33,Manufacturing,08:  <500,2912,3024,58559,2616615000.0,44683.39623,OK,31-33,09:  500+,272.0,486.0,82438.0,4505400000.0,54651.980879999996
2015,Oklahoma,OK,31-33,Manufacturing,08:  <500,2912,3024,58559,2616615000.0,44683.39623,OK,31-33,09:  500+,272.0,486.0,82438.0,4505400000.0,54651.980879999996
2015,Oklahoma,OK,31-33,Manufacturing,08:  <500,2912,3024,58559,2616615000.0,44683.39623,OK,31-33,09:  500+,272.0,486.0,82438.0,4505400000.0,54651.980879999996
2015,Oklahoma,OK,31-33,Manufacturing,08:  <500,2912,3024,58559,2616615000.0,44683.39623,OK,31-33,09:  500+,272.0,486.0,82438.0,4505400000.0,54651.980879999996
2015,Oklahoma,OK,44-45,Retail trade,08:  <500,7986,9116,71704,2180599000.0,30411.12072,OK,44-45,09:  500+,358.0,4189.0,112022.0,2562512000.0,22875.07811
2015,Oklahoma,OK,44-45,Retail trade,08:  <500,7986,9116,71704,2180599000.0,30411.12072,OK,44-45,09:  500+,358.0,4189.0,112022.0,2562512000.0,22875.07811
2015,Oklahoma,OK,48-49,Transportation and warehousing,08:  <500,2067,2141,18761,810475000.0,43199.98934,OK,48-49,09:  500+,206.0,617.0,30634.0,1838272000.0,60007.57328
2015,Oklahoma,OK,48-49,Transportation and warehousing,08:  <500,2067,2141,18761,810475000.0,43199.98934,OK,48-49,09:  500+,206.0,617.0,30634.0,1838272000.0,60007.57328
2015,Oklahoma,OK,48-49,Transportation and warehousing,08:  <500,2067,2141,18761,810475000.0,43199.98934,OK,48-49,09:  500+,206.0,617.0,30634.0,1838272000.0,60007.57328
2015,Oklahoma,OK,48-49,Transportation and warehousing,08:  <500,2067,2141,18761,810475000.0,43199.98934,OK,48-49,09:  500+,206.0,617.0,30634.0,1838272000.0,60007.57328
2015,Oregon,OR,11,"Agriculture, forestry, fishing and hunting",08:  <500,1292,1307,11582,475889000.0,41088.672080000004,OR,11,09:  500+,10.0,25.0,561.0,54649000.0,97413.54724
2015,Oregon,OR,11,"Agriculture, forestry, fishing and hunting",08:  <500,1292,1307,11582,475889000.0,41088.672080000004,OR,11,09:  500+,10.0,25.0,561.0,54649000.0,97413.54724
2015,Oregon,OR,21,"Mining, quarrying, and oil and gas extraction",08:  <500,108,109,852,42478000.0,49856.807510000006,OR,21,09:  500+,9.0,31.0,508.0,33739000.0,66415.35433
2015,Oregon,OR,22,Utilities,08:  <500,109,124,1152,86718000.0,75276.04167,OR,22,09:  500+,14.0,150.0,6835.0,650954000.0,95238.33211
2015,Oregon,OR,23,Construction,08:  <500,11611,11665,69272,3542392000.0,51137.429260000004,OR,23,09:  500+,69.0,137.0,10720.0,847988000.0,79103.35821
2015,Oregon,OR,23,Construction,08:  <500,11611,11665,69272,3542392000.0,51137.429260000004,OR,23,09:  500+,69.0,137.0,10720.0,847988000.0,79103.35821
2015,Oregon,OR,23,Construction,08:  <500,11611,11665,69272,3542392000.0,51137.429260000004,OR,23,09:  500+,69.0,137.0,10720.0,847988000.0,79103.35821
2015,Oregon,OR,23,Construction,08:  <500,11611,11665,69272,3542392000.0,51137.429260000004,OR,23,09:  500+,69.0,137.0,10720.0,847988000.0,79103.35821
2015,Oregon,OR,42,Wholesale trade,08:  <500,4000,4294,44221,2426950000.0,54882.295739999994,OR,42,09:  500+,397.0,1058.0,38002.0,3649764000.0,96041.36624
2015,Oregon,OR,42,Wholesale trade,08:  <500,4000,4294,44221,2426950000.0,54882.295739999994,OR,42,09:  500+,397.0,1058.0,38002.0,3649764000.0,96041.36624
2015,Oregon,OR,51,Information,08:  <500,1205,1300,14664,943182000.0,64319.5581,OR,51,09:  500+,130.0,741.0,21772.0,1538430000.0,70660.94066000001
2015,Oregon,OR,51,Information,08:  <500,1205,1300,14664,943182000.0,64319.5581,OR,51,09:  500+,130.0,741.0,21772.0,1538430000.0,70660.94066000001
2015,Oregon,OR,51,Information,08:  <500,1205,1300,14664,943182000.0,64319.5581,OR,51,09:  500+,130.0,741.0,21772.0,1538430000.0,70660.94066000001
2015,Oregon,OR,51,Information,08:  <500,1205,1300,14664,943182000.0,64319.5581,OR,51,09:  500+,130.0,741.0,21772.0,1538430000.0,70660.94066000001
2015,Oregon,OR,52,Finance and insurance,08:  <500,3061,3519,20675,1260621000.0,60973.20435,OR,52,09:  500+,248.0,2390.0,38909.0,2983025000.0,76666.7095
2015,Oregon,OR,52,Finance and insurance,08:  <500,3061,3519,20675,1260621000.0,60973.20435,OR,52,09:  500+,248.0,2390.0,38909.0,2983025000.0,76666.7095
2015,Oregon,OR,52,Finance and insurance,08:  <500,3061,3519,20675,1260621000.0,60973.20435,OR,52,09:  500+,248.0,2390.0,38909.0,2983025000.0,76666.7095
2015,Oregon,OR,52,Finance and insurance,08:  <500,3061,3519,20675,1260621000.0,60973.20435,OR,52,09:  500+,248.0,2390.0,38909.0,2983025000.0,76666.7095
2015,Oregon,OR,53,Real estate and rental and leasing,08:  <500,4880,5499,21467,803661000.0,37437.0429,OR,53,09:  500+,105.0,646.0,6443.0,320468000.0,49738.94149
2015,Oregon,OR,53,Real estate and rental and leasing,08:  <500,4880,5499,21467,803661000.0,37437.0429,OR,53,09:  500+,105.0,646.0,6443.0,320468000.0,49738.94149
2015,Oregon,OR,54,"Professional, scientific, and technical services",08:  <500,11152,11313,59613,3624775000.0,60805.10962,OR,54,09:  500+,276.0,755.0,31281.0,3068089000.0,98081.5511
2015,Oregon,OR,54,"Professional, scientific, and technical services",08:  <500,11152,11313,59613,3624775000.0,60805.10962,OR,54,09:  500+,276.0,755.0,31281.0,3068089000.0,98081.5511
2015,Oregon,OR,55,Management of companies and enterprises,08:  <500,329,345,7021,536749000.0,76449.08133,OR,55,09:  500+,191.0,345.0,38922.0,5076262000.0,130421.4069
2015,Oregon,OR,55,Management of companies and enterprises,08:  <500,329,345,7021,536749000.0,76449.08133,OR,55,09:  500+,191.0,345.0,38922.0,5076262000.0,130421.4069
2015,Oregon,OR,56,Administrative and support and waste management and remediation services,08:  <500,4842,4959,46663,1561172000.0,33456.31442,OR,56,09:  500+,202.0,781.0,52165.0,1772955000.0,33987.44369
2015,Oregon,OR,56,Administrative and support and waste management and remediation services,08:  <500,4842,4959,46663,1561172000.0,33456.31442,OR,56,09:  500+,202.0,781.0,52165.0,1772955000.0,33987.44369
2015,Oregon,OR,56,Administrative and support and waste management and remediation services,08:  <500,4842,4959,46663,1561172000.0,33456.31442,OR,56,09:  500+,202.0,781.0,52165.0,1772955000.0,33987.44369
2015,Oregon,OR,56,Administrative and support and waste management and remediation services,08:  <500,4842,4959,46663,1561172000.0,33456.31442,OR,56,09:  500+,202.0,781.0,52165.0,1772955000.0,33987.44369
2015,Oregon,OR,61,Educational services,08:  <500,1404,1529,21922,567575000.0,25890.65779,OR,61,09:  500+,35.0,58.0,16245.0,419674000.0,25834.041240000002
2015,Oregon,OR,61,Educational services,08:  <500,1404,1529,21922,567575000.0,25890.65779,OR,61,09:  500+,35.0,58.0,16245.0,419674000.0,25834.041240000002
2015,Oregon,OR,62,Health care and social assistance,08:  <500,9919,11533,113420,4447619000.0,39213.7101,OR,62,09:  500+,162.0,1831.0,121188.0,7497441000.0,61866.19962000001
2015,Oregon,OR,62,Health care and social assistance,08:  <500,9919,11533,113420,4447619000.0,39213.7101,OR,62,09:  500+,162.0,1831.0,121188.0,7497441000.0,61866.19962000001
2015,Oregon,OR,62,Health care and social assistance,08:  <500,9919,11533,113420,4447619000.0,39213.7101,OR,62,09:  500+,162.0,1831.0,121188.0,7497441000.0,61866.19962000001
2015,Oregon,OR,62,Health care and social assistance,08:  <500,9919,11533,113420,4447619000.0,39213.7101,OR,62,09:  500+,162.0,1831.0,121188.0,7497441000.0,61866.19962000001
2015,Oregon,OR,71,"Arts, entertainment, and recreation",08:  <500,1700,1763,19930,520628000.0,26122.8299,OR,71,09:  500+,24.0,56.0,6326.0,130940000.0,20698.70376
2015,Oregon,OR,71,"Arts, entertainment, and recreation",08:  <500,1700,1763,19930,520628000.0,26122.8299,OR,71,09:  500+,24.0,56.0,6326.0,130940000.0,20698.70376
2015,Oregon,OR,71,"Arts, entertainment, and recreation",08:  <500,1700,1763,19930,520628000.0,26122.8299,OR,71,09:  500+,24.0,56.0,6326.0,130940000.0,20698.70376
2015,Oregon,OR,71,"Arts, entertainment, and recreation",08:  <500,1700,1763,19930,520628000.0,26122.8299,OR,71,09:  500+,24.0,56.0,6326.0,130940000.0,20698.70376
2015,Oregon,OR,72,Accommodation and food services,08:  <500,8708,9741,123163,2214954000.0,17983.923740000002,OR,72,09:  500+,132.0,1316.0,47217.0,962020000.0,20374.44141
2015,Oregon,OR,72,Accommodation and food services,08:  <500,8708,9741,123163,2214954000.0,17983.923740000002,OR,72,09:  500+,132.0,1316.0,47217.0,962020000.0,20374.44141
2015,Oregon,OR,81,Other services (except public administration),08:  <500,9071,9608,58271,1671990000.0,28693.3466,OR,81,09:  500+,96.0,407.0,7933.0,296641000.0,37393.29384
2015,Oregon,OR,81,Other services (except public administration),08:  <500,9071,9608,58271,1671990000.0,28693.3466,OR,81,09:  500+,96.0,407.0,7933.0,296641000.0,37393.29384
2015,Oregon,OR,99,Industries not classified,08:  <500,370,370,438,8494000.0,19392.694059999998,,,,,,,,
2015,Oregon,OR,--,Total,08:  <500,89469,97071,823658,31957677000.0,38799.69235,OR,--,09:  500+,2246.0,15322.0,675069.0,39048921000.0,57844.34036
2015,Oregon,OR,--,Total,08:  <500,89469,97071,823658,31957677000.0,38799.69235,OR,--,09:  500+,2246.0,15322.0,675069.0,39048921000.0,57844.34036
2015,Oregon,OR,--,Total,08:  <500,89469,97071,823658,31957677000.0,38799.69235,OR,--,09:  500+,2246.0,15322.0,675069.0,39048921000.0,57844.34036
2015,Oregon,OR,--,Total,08:  <500,89469,97071,823658,31957677000.0,38799.69235,OR,--,09:  500+,2246.0,15322.0,675069.0,39048921000.0,57844.34036
2015,Oregon,OR,31-33,Manufacturing,08:  <500,4857,4969,83668,3795080000.0,45358.799060000005,OR,31-33,09:  500+,264.0,463.0,75980.0,4842962000.0,63739.957879999994
2015,Oregon,OR,31-33,Manufacturing,08:  <500,4857,4969,83668,3795080000.0,45358.799060000005,OR,31-33,09:  500+,264.0,463.0,75980.0,4842962000.0,63739.957879999994
2015,Oregon,OR,31-33,Manufacturing,08:  <500,4857,4969,83668,3795080000.0,45358.799060000005,OR,31-33,09:  500+,264.0,463.0,75980.0,4842962000.0,63739.957879999994
2015,Oregon,OR,31-33,Manufacturing,08:  <500,4857,4969,83668,3795080000.0,45358.799060000005,OR,31-33,09:  500+,264.0,463.0,75980.0,4842962000.0,63739.957879999994
2015,Oregon,OR,44-45,Retail trade,08:  <500,9093,10567,82907,2472006000.0,29816.6138,OR,44-45,09:  500+,359.0,3592.0,120089.0,3271167000.0,27239.52235
2015,Oregon,OR,44-45,Retail trade,08:  <500,9093,10567,82907,2472006000.0,29816.6138,OR,44-45,09:  500+,359.0,3592.0,120089.0,3271167000.0,27239.52235
2015,Oregon,OR,44-45,Retail trade,08:  <500,9093,10567,82907,2472006000.0,29816.6138,OR,44-45,09:  500+,359.0,3592.0,120089.0,3271167000.0,27239.52235
2015,Oregon,OR,44-45,Retail trade,08:  <500,9093,10567,82907,2472006000.0,29816.6138,OR,44-45,09:  500+,359.0,3592.0,120089.0,3271167000.0,27239.52235
2015,Oregon,OR,48-49,Transportation and warehousing,08:  <500,2477,2557,22757,954744000.0,41953.86035,OR,48-49,09:  500+,175.0,540.0,33973.0,1631753000.0,48030.87746
2015,Oregon,OR,48-49,Transportation and warehousing,08:  <500,2477,2557,22757,954744000.0,41953.86035,OR,48-49,09:  500+,175.0,540.0,33973.0,1631753000.0,48030.87746
2015,Oregon,OR,48-49,Transportation and warehousing,08:  <500,2477,2557,22757,954744000.0,41953.86035,OR,48-49,09:  500+,175.0,540.0,33973.0,1631753000.0,48030.87746
2015,Oregon,OR,48-49,Transportation and warehousing,08:  <500,2477,2557,22757,954744000.0,41953.86035,OR,48-49,09:  500+,175.0,540.0,33973.0,1631753000.0,48030.87746
2015,Pennsylvania,PA,11,"Agriculture, forestry, fishing and hunting",08:  <500,498,498,2471,89778000.0,36332.65884,PA,11,09:  500+,3.0,3.0,27.0,1981000.0,73370.37037
2015,Pennsylvania,PA,11,"Agriculture, forestry, fishing and hunting",08:  <500,498,498,2471,89778000.0,36332.65884,PA,11,09:  500+,3.0,3.0,27.0,1981000.0,73370.37037
2015,Pennsylvania,PA,21,"Mining, quarrying, and oil and gas extraction",08:  <500,778,827,11944,741475000.0,62079.28667,PA,21,09:  500+,81.0,312.0,20607.0,1692741000.0,82143.9802
2015,Pennsylvania,PA,21,"Mining, quarrying, and oil and gas extraction",08:  <500,778,827,11944,741475000.0,62079.28667,PA,21,09:  500+,81.0,312.0,20607.0,1692741000.0,82143.9802
2015,Pennsylvania,PA,21,"Mining, quarrying, and oil and gas extraction",08:  <500,778,827,11944,741475000.0,62079.28667,PA,21,09:  500+,81.0,312.0,20607.0,1692741000.0,82143.9802
2015,Pennsylvania,PA,21,"Mining, quarrying, and oil and gas extraction",08:  <500,778,827,11944,741475000.0,62079.28667,PA,21,09:  500+,81.0,312.0,20607.0,1692741000.0,82143.9802
2015,Pennsylvania,PA,22,Utilities,08:  <500,156,182,2231,160682000.0,72022.41147,PA,22,09:  500+,41.0,652.0,26526.0,3084626000.0,116286.8883
2015,Pennsylvania,PA,22,Utilities,08:  <500,156,182,2231,160682000.0,72022.41147,PA,22,09:  500+,41.0,652.0,26526.0,3084626000.0,116286.8883
2015,Pennsylvania,PA,23,Construction,08:  <500,26012,26126,189079,11173225000.0,59092.89239,PA,23,09:  500+,126.0,302.0,40940.0,2744592000.0,67039.37469
2015,Pennsylvania,PA,23,Construction,08:  <500,26012,26126,189079,11173225000.0,59092.89239,PA,23,09:  500+,126.0,302.0,40940.0,2744592000.0,67039.37469
2015,Pennsylvania,PA,23,Construction,08:  <500,26012,26126,189079,11173225000.0,59092.89239,PA,23,09:  500+,126.0,302.0,40940.0,2744592000.0,67039.37469
2015,Pennsylvania,PA,23,Construction,08:  <500,26012,26126,189079,11173225000.0,59092.89239,PA,23,09:  500+,126.0,302.0,40940.0,2744592000.0,67039.37469
2015,Pennsylvania,PA,42,Wholesale trade,08:  <500,10990,11927,138317,8138172000.0,58837.10607,PA,42,09:  500+,711.0,2701.0,110694.0,9752657000.0,88104.65789
2015,Pennsylvania,PA,42,Wholesale trade,08:  <500,10990,11927,138317,8138172000.0,58837.10607,PA,42,09:  500+,711.0,2701.0,110694.0,9752657000.0,88104.65789
2015,Pennsylvania,PA,42,Wholesale trade,08:  <500,10990,11927,138317,8138172000.0,58837.10607,PA,42,09:  500+,711.0,2701.0,110694.0,9752657000.0,88104.65789
2015,Pennsylvania,PA,42,Wholesale trade,08:  <500,10990,11927,138317,8138172000.0,58837.10607,PA,42,09:  500+,711.0,2701.0,110694.0,9752657000.0,88104.65789
2015,Pennsylvania,PA,51,Information,08:  <500,2197,2392,31079,1782937000.0,57367.90116,PA,51,09:  500+,238.0,2655.0,82620.0,8474711000.0,102574.5703
2015,Pennsylvania,PA,51,Information,08:  <500,2197,2392,31079,1782937000.0,57367.90116,PA,51,09:  500+,238.0,2655.0,82620.0,8474711000.0,102574.5703
2015,Pennsylvania,PA,52,Finance and insurance,08:  <500,8800,10642,74095,5184574000.0,69971.98192,PA,52,09:  500+,381.0,6973.0,192609.0,17540182000.0,91066.26378
2015,Pennsylvania,PA,52,Finance and insurance,08:  <500,8800,10642,74095,5184574000.0,69971.98192,PA,52,09:  500+,381.0,6973.0,192609.0,17540182000.0,91066.26378
2015,Pennsylvania,PA,53,Real estate and rental and leasing,08:  <500,7016,7721,44912,2282147000.0,50813.74688,PA,53,09:  500+,184.0,2092.0,20332.0,1213705000.0,59694.32422
2015,Pennsylvania,PA,53,Real estate and rental and leasing,08:  <500,7016,7721,44912,2282147000.0,50813.74688,PA,53,09:  500+,184.0,2092.0,20332.0,1213705000.0,59694.32422
2015,Pennsylvania,PA,53,Real estate and rental and leasing,08:  <500,7016,7721,44912,2282147000.0,50813.74688,PA,53,09:  500+,184.0,2092.0,20332.0,1213705000.0,59694.32422
2015,Pennsylvania,PA,53,Real estate and rental and leasing,08:  <500,7016,7721,44912,2282147000.0,50813.74688,PA,53,09:  500+,184.0,2092.0,20332.0,1213705000.0,59694.32422
2015,Pennsylvania,PA,54,"Professional, scientific, and technical services",08:  <500,26584,27363,196445,13720529000.0,69844.12431,PA,54,09:  500+,580.0,2429.0,127381.0,11358154000.0,89166.78312000001
2015,Pennsylvania,PA,54,"Professional, scientific, and technical services",08:  <500,26584,27363,196445,13720529000.0,69844.12431,PA,54,09:  500+,580.0,2429.0,127381.0,11358154000.0,89166.78312000001
2015,Pennsylvania,PA,54,"Professional, scientific, and technical services",08:  <500,26584,27363,196445,13720529000.0,69844.12431,PA,54,09:  500+,580.0,2429.0,127381.0,11358154000.0,89166.78312000001
2015,Pennsylvania,PA,54,"Professional, scientific, and technical services",08:  <500,26584,27363,196445,13720529000.0,69844.12431,PA,54,09:  500+,580.0,2429.0,127381.0,11358154000.0,89166.78312000001
2015,Pennsylvania,PA,55,Management of companies and enterprises,08:  <500,787,834,21066,1636638000.0,77690.97123,PA,55,09:  500+,631.0,1528.0,150673.0,15934095000.0,105752.8223
2015,Pennsylvania,PA,55,Management of companies and enterprises,08:  <500,787,834,21066,1636638000.0,77690.97123,PA,55,09:  500+,631.0,1528.0,150673.0,15934095000.0,105752.8223
2015,Pennsylvania,PA,55,Management of companies and enterprises,08:  <500,787,834,21066,1636638000.0,77690.97123,PA,55,09:  500+,631.0,1528.0,150673.0,15934095000.0,105752.8223
2015,Pennsylvania,PA,55,Management of companies and enterprises,08:  <500,787,834,21066,1636638000.0,77690.97123,PA,55,09:  500+,631.0,1528.0,150673.0,15934095000.0,105752.8223
2015,Pennsylvania,PA,56,Administrative and support and waste management and remediation services,08:  <500,12776,13115,137320,4968367000.0,36180.94232,PA,56,09:  500+,471.0,2514.0,194844.0,6276543000.0,32213.17054
2015,Pennsylvania,PA,56,Administrative and support and waste management and remediation services,08:  <500,12776,13115,137320,4968367000.0,36180.94232,PA,56,09:  500+,471.0,2514.0,194844.0,6276543000.0,32213.17054
2015,Pennsylvania,PA,56,Administrative and support and waste management and remediation services,08:  <500,12776,13115,137320,4968367000.0,36180.94232,PA,56,09:  500+,471.0,2514.0,194844.0,6276543000.0,32213.17054
2015,Pennsylvania,PA,56,Administrative and support and waste management and remediation services,08:  <500,12776,13115,137320,4968367000.0,36180.94232,PA,56,09:  500+,471.0,2514.0,194844.0,6276543000.0,32213.17054
2015,Pennsylvania,PA,61,Educational services,08:  <500,3254,3431,73469,2525881000.0,34380.2284,PA,61,09:  500+,141.0,386.0,190008.0,8110206000.0,42683.49754
2015,Pennsylvania,PA,61,Educational services,08:  <500,3254,3431,73469,2525881000.0,34380.2284,PA,61,09:  500+,141.0,386.0,190008.0,8110206000.0,42683.49754
2015,Pennsylvania,PA,61,Educational services,08:  <500,3254,3431,73469,2525881000.0,34380.2284,PA,61,09:  500+,141.0,386.0,190008.0,8110206000.0,42683.49754
2015,Pennsylvania,PA,61,Educational services,08:  <500,3254,3431,73469,2525881000.0,34380.2284,PA,61,09:  500+,141.0,386.0,190008.0,8110206000.0,42683.49754
2015,Pennsylvania,PA,62,Health care and social assistance,08:  <500,23295,28357,399446,14959168000.0,37449.78796,PA,62,09:  500+,432.0,8895.0,585797.0,29225843000.0,49890.73519
2015,Pennsylvania,PA,62,Health care and social assistance,08:  <500,23295,28357,399446,14959168000.0,37449.78796,PA,62,09:  500+,432.0,8895.0,585797.0,29225843000.0,49890.73519
2015,Pennsylvania,PA,62,Health care and social assistance,08:  <500,23295,28357,399446,14959168000.0,37449.78796,PA,62,09:  500+,432.0,8895.0,585797.0,29225843000.0,49890.73519
